timestamp,object_id,size_gb,data_type,reads_last_7d,recency_days,cost_per_gb,latency_requirement_ms,cloud_location,future_tier_label
2025-03-21T00:00:00.000,OBJ_0584,71.72,DB_TRANS,71,0,0.1117,25,eu-west-1,WARM
2025-03-25T00:00:00.000,OBJ_1258,18.96,LOGS,54,0,0.0129,122,us-west-2,WARM
2025-07-11T00:00:00.000,OBJ_0072,51.74,LOGS,25,1,0.0178,142,eu-west-1,WARM
2025-04-21T00:00:00.000,OBJ_1355,1.12,GENERAL_USER,60,0,0.009,148,us-east-1,WARM
2025-08-05T00:00:00.000,OBJ_0917,72.23,GENERAL_USER,5,3,0.0138,132,ap-southeast-1,WARM
2025-05-16T00:00:00.000,OBJ_0511,50.63,LOGS,220,0,0.0176,65,us-east-1,HOT
2025-04-05T00:00:00.000,OBJ_0291,26.06,DB_TRANS,137,0,0.0252,7,us-west-2,HOT
2025-05-30T00:00:00.000,OBJ_0693,137.54,LOGS,98,0,0.0099,67,ap-southeast-1,WARM
2025-04-01T00:00:00.000,OBJ_1091,51.63,DB_TRANS,52,0,0.0845,8,us-east-1,WARM
2025-03-24T00:00:00.000,OBJ_0002,144.25,DB_TRANS,0,0,0.1059,6,us-east-1,HOT
2025-07-18T00:00:00.000,OBJ_0189,5.63,DB_TRANS,35,1,0.0462,18,us-east-1,WARM
2025-06-25T00:00:00.000,OBJ_1102,1252.08,LOGS,14,0,0.017,135,us-east-1,WARM
2025-03-30T00:00:00.000,OBJ_1468,9.08,ARCHIVE_DOC,35,1,0.0061,406,ap-southeast-1,WARM
2025-05-03T00:00:00.000,OBJ_1339,70.5,GENERAL_USER,15,0,0.0237,171,ap-southeast-1,WARM
2025-05-04T00:00:00.000,OBJ_1082,33.7,LOGS,19,0,0.0189,62,ap-southeast-1,WARM
2025-01-13T00:00:00.000,OBJ_0016,11.95,DB_TRANS,285,0,0.0755,19,us-east-1,HOT
2025-04-29T00:00:00.000,OBJ_0550,62.17,DB_TRANS,376,0,0.0669,39,us-east-1,HOT
2025-05-20T00:00:00.000,OBJ_0011,27.15,LOGS,35,0,0.0189,139,us-east-1,WARM
2025-05-26T00:00:00.000,OBJ_0204,6.91,GENERAL_USER,55,0,0.0086,174,us-east-1,WARM
2025-03-19T00:00:00.000,OBJ_0988,39.2,LOGS,35,0,0.0101,76,us-east-1,WARM
2025-06-24T00:00:00.000,OBJ_0994,12.15,DB_TRANS,21,0,0.1124,10,us-east-1,WARM
2025-07-13T00:00:00.000,OBJ_0582,141.06,DB_TRANS,28,1,0.0305,29,us-east-1,WARM
2025-05-04T00:00:00.000,OBJ_0775,5.18,DB_TRANS,10,5,0.1053,7,us-east-1,WARM
2025-04-23T00:00:00.000,OBJ_1167,127.21,DB_TRANS,281,0,0.0739,39,us-west-2,HOT
2025-07-03T00:00:00.000,OBJ_0463,75.26,DB_TRANS,20,4,0.0501,34,us-west-2,WARM
2025-07-19T00:00:00.000,OBJ_1101,0.71,GENERAL_USER,11,1,0.0221,56,us-east-1,COLD
2025-06-17T00:00:00.000,OBJ_0784,126.43,GENERAL_USER,16,2,0.0494,135,us-east-1,COLD
2025-04-19T00:00:00.000,OBJ_0664,18.74,DB_TRANS,63,0,0.0542,21,us-east-1,WARM
2025-06-18T00:00:00.000,OBJ_0596,36.42,LOGS,8,0,0.0155,116,eu-west-1,WARM
2025-07-29T00:00:00.000,OBJ_0757,72.04,DB_TRANS,15,1,0.113,48,us-west-2,WARM
2025-08-06T00:00:00.000,OBJ_0464,46.13,LOGS,13,0,0.0137,62,us-west-2,WARM
2025-08-04T00:00:00.000,OBJ_1409,37.48,ARCHIVE_DOC,6,4,0.006,251,us-east-1,WARM
2025-07-10T00:00:00.000,OBJ_0141,387.89,DB_TRANS,35,0,0.0691,34,us-east-1,WARM
2025-03-07T00:00:00.000,OBJ_0193,8.43,DB_TRANS,92,0,0.1031,31,eu-west-1,HOT
2025-05-28T00:00:00.000,OBJ_0194,70.79,LOGS,29,1,0.0073,134,us-east-1,WARM
2025-04-16T00:00:00.000,OBJ_0594,258.87,DB_TRANS,45,0,0.0207,24,us-west-2,WARM
2025-05-02T00:00:00.000,OBJ_0154,84.74,ARCHIVE_DOC,25,2,0.0018,359,ap-southeast-1,WARM
2025-07-29T00:00:00.000,OBJ_0297,86.57,GENERAL_USER,12,2,0.0417,93,ap-southeast-1,WARM
2025-07-22T00:00:00.000,OBJ_0390,14.19,GENERAL_USER,24,1,0.0348,158,ap-southeast-1,WARM
2025-04-15T00:00:00.000,OBJ_0182,10.95,LOGS,84,0,0.0128,128,eu-west-1,HOT
2025-08-07T00:00:00.000,OBJ_0161,177.79,DB_TRANS,18,0,0.1116,49,us-west-2,WARM
2025-02-14T00:00:00.000,OBJ_0910,34.41,ARCHIVE_DOC,205,0,0.0064,119,us-west-2,HOT
2025-02-03T00:00:00.000,OBJ_0193,8.43,DB_TRANS,425,0,0.1031,31,eu-west-1,HOT
2025-04-10T00:00:00.000,OBJ_1258,18.96,LOGS,10,0,0.0129,122,us-west-2,WARM
2025-02-25T00:00:00.000,OBJ_0403,58.58,DB_TRANS,74,0,0.0311,46,ap-southeast-1,WARM
2025-06-15T00:00:00.000,OBJ_1106,136.89,LOGS,18,1,0.0067,124,us-east-1,WARM
2025-04-20T00:00:00.000,OBJ_0523,128.5,DB_TRANS,182,0,0.0801,13,us-west-2,HOT
2025-06-01T00:00:00.000,OBJ_1098,215.83,LOGS,125,0,0.0179,141,us-west-2,HOT
2025-07-26T00:00:00.000,OBJ_0915,82.97,LOGS,6,7,0.0193,59,ap-southeast-1,WARM
2025-07-12T00:00:00.000,OBJ_1161,1696.65,LOGS,19,2,0.0148,57,us-west-2,WARM
2025-08-07T00:00:00.000,OBJ_1459,149.87,GENERAL_USER,21,0,0.0239,86,us-west-2,WARM
2025-07-18T00:00:00.000,OBJ_0639,7.83,DB_TRANS,5,1,0.1065,49,eu-west-1,WARM
2025-06-23T00:00:00.000,OBJ_0389,22.98,GENERAL_USER,8,1,0.0437,33,ap-southeast-1,COLD
2025-05-23T00:00:00.000,OBJ_0822,1717.02,ARCHIVE_DOC,50,1,0.0031,181,us-east-1,WARM
2025-05-03T00:00:00.000,OBJ_1167,127.21,DB_TRANS,154,0,0.0739,39,us-west-2,HOT
2025-07-05T00:00:00.000,OBJ_0763,47.27,ARCHIVE_DOC,8,0,0.002,464,us-west-2,WARM
2025-06-15T00:00:00.000,OBJ_0592,112.0,LOGS,20,0,0.0096,107,us-east-1,WARM
2025-07-18T00:00:00.000,OBJ_0168,37.79,ARCHIVE_DOC,10,1,0.0032,181,us-east-1,COLD
2025-06-20T00:00:00.000,OBJ_0434,519.85,DB_TRANS,11,4,0.024,49,eu-west-1,COLD
2025-08-21T00:00:00.000,OBJ_1174,17.62,DB_TRANS,9,3,0.0704,46,us-east-1,WARM
2025-06-02T00:00:00.000,OBJ_1076,5.29,LOGS,36,2,0.0132,126,us-west-2,WARM
2025-06-17T00:00:00.000,OBJ_0049,3.88,LOGS,16,1,0.0071,58,us-east-1,WARM
2025-05-04T00:00:00.000,OBJ_1367,13.47,LOGS,154,0,0.0071,61,eu-west-1,HOT
2025-03-13T00:00:00.000,OBJ_0095,6.08,DB_TRANS,73,0,0.083,50,ap-southeast-1,WARM
2025-03-22T00:00:00.000,OBJ_0033,11.17,LOGS,185,0,0.0106,95,us-east-1,HOT
2025-04-11T00:00:00.000,OBJ_0506,22.45,ARCHIVE_DOC,110,0,0.0032,268,us-west-2,WARM
2025-08-19T00:00:00.000,OBJ_1239,628.03,LOGS,20,3,0.007,83,us-east-1,WARM
2025-03-29T00:00:00.000,OBJ_1102,1252.08,LOGS,26,1,0.017,135,us-east-1,WARM
2025-05-24T00:00:00.000,OBJ_0138,184.99,GENERAL_USER,29,0,0.0409,60,us-east-1,WARM
2025-06-07T00:00:00.000,OBJ_0629,281.83,LOGS,21,1,0.017,100,ap-southeast-1,WARM
2025-03-03T00:00:00.000,OBJ_0186,111.04,GENERAL_USER,65,0,0.0237,41,us-west-2,WARM
2025-05-30T00:00:00.000,OBJ_0059,235.88,DB_TRANS,40,1,0.0315,39,eu-west-1,WARM
2025-05-26T00:00:00.000,OBJ_0797,151.75,GENERAL_USER,13,2,0.015,165,us-east-1,WARM
2025-07-30T00:00:00.000,OBJ_0475,37.58,LOGS,5,0,0.0096,77,us-west-2,WARM
2025-06-10T00:00:00.000,OBJ_0534,20.54,LOGS,11,2,0.0052,63,us-west-2,WARM
2025-03-09T00:00:00.000,OBJ_0577,173.52,DB_TRANS,43,1,0.0787,9,ap-southeast-1,WARM
2025-05-30T00:00:00.000,OBJ_1496,1202.62,ARCHIVE_DOC,9,2,0.007,383,us-east-1,WARM
2025-05-01T00:00:00.000,OBJ_0291,26.06,DB_TRANS,24,0,0.0252,7,us-west-2,WARM
2025-07-31T00:00:00.000,OBJ_1489,362.81,DB_TRANS,24,1,0.0676,38,us-east-1,WARM
2025-04-05T00:00:00.000,OBJ_1300,20.04,LOGS,13,0,0.0082,54,us-west-2,WARM
2025-05-02T00:00:00.000,OBJ_1358,5.94,GENERAL_USER,26,1,0.037,110,ap-southeast-1,WARM
2025-04-13T00:00:00.000,OBJ_1068,27.07,DB_TRANS,25,0,0.0223,10,us-west-2,WARM
2025-08-08T00:00:00.000,OBJ_1322,49.12,LOGS,8,2,0.0051,136,ap-southeast-1,WARM
2025-07-09T00:00:00.000,OBJ_0867,90.17,GENERAL_USER,6,0,0.0415,125,us-east-1,WARM
2025-01-22T00:00:00.000,OBJ_0749,6.62,LOGS,438,0,0.0176,90,us-east-1,HOT
2025-07-02T00:00:00.000,OBJ_1370,42.12,LOGS,18,1,0.0065,111,us-east-1,WARM
2025-03-27T00:00:00.000,OBJ_0677,756.28,ARCHIVE_DOC,42,0,0.0045,204,us-east-1,WARM
2025-07-04T00:00:00.000,OBJ_0216,17.13,ARCHIVE_DOC,7,3,0.0019,355,us-east-1,WARM
2025-03-04T00:00:00.000,OBJ_0011,27.15,LOGS,0,0,0.0189,139,us-east-1,HOT
2025-06-12T00:00:00.000,OBJ_1088,37.02,LOGS,25,0,0.0122,133,us-east-1,WARM
2025-07-08T00:00:00.000,OBJ_0722,7.23,LOGS,5,1,0.0055,82,us-west-2,WARM
2025-06-13T00:00:00.000,OBJ_1123,9.83,GENERAL_USER,3,2,0.0154,28,us-west-2,WARM
2025-08-16T00:00:00.000,OBJ_0195,97.32,LOGS,12,0,0.0077,148,us-east-1,WARM
2025-02-04T00:00:00.000,OBJ_0112,59.76,DB_TRANS,273,0,0.0506,25,eu-west-1,HOT
2025-02-27T00:00:00.000,OBJ_0242,116.45,DB_TRANS,156,0,0.0433,43,us-east-1,HOT
2025-07-07T00:00:00.000,OBJ_1350,9.44,LOGS,15,0,0.0169,105,us-east-1,WARM
2025-05-31T00:00:00.000,OBJ_0187,48.95,DB_TRANS,57,0,0.0294,12,us-east-1,WARM
2025-05-20T00:00:00.000,OBJ_0753,265.19,DB_TRANS,280,0,0.068,43,eu-west-1,HOT
2025-06-05T00:00:00.000,OBJ_0523,128.5,DB_TRANS,14,0,0.0801,13,us-west-2,WARM
2025-08-21T00:00:00.000,OBJ_0339,23.44,DB_TRANS,5,6,0.1136,32,ap-southeast-1,WARM
2025-06-30T00:00:00.000,OBJ_0069,20.75,ARCHIVE_DOC,11,1,0.0041,299,us-west-2,WARM
2025-02-11T00:00:00.000,OBJ_1454,127.52,LOGS,369,0,0.0102,67,us-east-1,HOT
2025-08-14T00:00:00.000,OBJ_0078,62.65,DB_TRANS,23,1,0.0757,33,eu-west-1,WARM
2025-04-26T00:00:00.000,OBJ_0826,583.68,DB_TRANS,22,3,0.0796,30,us-west-2,WARM
2025-07-18T00:00:00.000,OBJ_1079,195.46,LOGS,24,3,0.01,97,ap-southeast-1,WARM
2025-05-19T00:00:00.000,OBJ_0000,115.02,LOGS,9,3,0.0166,115,eu-west-1,WARM
2025-03-05T00:00:00.000,OBJ_0539,22.98,GENERAL_USER,321,0,0.0431,60,us-east-1,HOT
2025-03-25T00:00:00.000,OBJ_0462,19.11,DB_TRANS,31,0,0.1146,22,us-east-1,WARM
2025-08-13T00:00:00.000,OBJ_0557,28.54,LOGS,8,1,0.0124,51,ap-southeast-1,WARM
2025-07-26T00:00:00.000,OBJ_0743,56.78,DB_TRANS,18,0,0.0201,35,eu-west-1,WARM
2025-04-10T00:00:00.000,OBJ_0486,20.7,ARCHIVE_DOC,57,0,0.0043,219,us-west-2,WARM
2025-07-28T00:00:00.000,OBJ_0384,17.48,GENERAL_USER,19,1,0.0238,163,us-east-1,WARM
2025-06-12T00:00:00.000,OBJ_0271,6.34,GENERAL_USER,21,0,0.0153,63,us-west-2,COLD
2025-08-05T00:00:00.000,OBJ_0644,37.77,LOGS,16,0,0.0143,65,us-east-1,WARM
2025-03-08T00:00:00.000,OBJ_0245,33.06,LOGS,75,0,0.018,85,us-west-2,HOT
2025-05-08T00:00:00.000,OBJ_1455,3.89,GENERAL_USER,15,1,0.0118,80,eu-west-1,WARM
2025-03-19T00:00:00.000,OBJ_1221,86.9,LOGS,153,0,0.0082,131,us-east-1,HOT
2025-05-24T00:00:00.000,OBJ_1488,5.54,GENERAL_USER,19,1,0.0457,185,us-east-1,WARM
2025-08-10T00:00:00.000,OBJ_1460,44.36,GENERAL_USER,12,3,0.0404,82,us-east-1,WARM
2025-05-06T00:00:00.000,OBJ_0600,169.95,ARCHIVE_DOC,15,0,0.0043,256,eu-west-1,WARM
2025-08-04T00:00:00.000,OBJ_0175,188.82,LOGS,6,0,0.0057,62,eu-west-1,WARM
2025-08-21T00:00:00.000,OBJ_0156,896.65,LOGS,12,0,0.0092,104,ap-southeast-1,WARM
2025-08-08T00:00:00.000,OBJ_0513,13.99,LOGS,20,1,0.0092,86,ap-southeast-1,WARM
2025-01-26T00:00:00.000,OBJ_0589,15.12,LOGS,0,0,0.0054,113,us-east-1,HOT
2025-06-04T00:00:00.000,OBJ_0865,30.52,GENERAL_USER,23,1,0.046,24,us-west-2,WARM
2025-08-14T00:00:00.000,OBJ_1382,1388.48,GENERAL_USER,16,1,0.0305,63,eu-west-1,WARM
2025-05-14T00:00:00.000,OBJ_1420,122.42,DB_TRANS,64,0,0.0905,18,eu-west-1,WARM
2025-03-18T00:00:00.000,OBJ_0479,292.76,GENERAL_USER,129,0,0.0253,77,us-west-2,WARM
2025-07-06T00:00:00.000,OBJ_0060,26.61,GENERAL_USER,29,0,0.0361,175,us-west-2,WARM
2025-04-11T00:00:00.000,OBJ_1380,150.94,DB_TRANS,359,0,0.0631,43,us-east-1,HOT
2025-05-17T00:00:00.000,OBJ_1048,500.1,DB_TRANS,17,1,0.1061,41,ap-southeast-1,WARM
2025-06-20T00:00:00.000,OBJ_0206,118.22,ARCHIVE_DOC,24,2,0.0019,316,us-east-1,WARM
2025-03-05T00:00:00.000,OBJ_0123,6.67,DB_TRANS,98,0,0.0616,39,ap-southeast-1,HOT
2025-06-16T00:00:00.000,OBJ_0464,46.13,LOGS,27,0,0.0137,62,us-west-2,WARM
2025-03-29T00:00:00.000,OBJ_1272,10.61,DB_TRANS,33,1,0.0598,47,us-east-1,WARM
2025-06-28T00:00:00.000,OBJ_0515,169.54,GENERAL_USER,8,0,0.0153,186,us-east-1,WARM
2025-07-05T00:00:00.000,OBJ_1368,28.08,LOGS,34,1,0.0078,141,eu-west-1,WARM
2025-06-02T00:00:00.000,OBJ_1119,264.01,GENERAL_USER,11,0,0.0452,141,eu-west-1,WARM
2025-05-09T00:00:00.000,OBJ_0923,19.1,LOGS,72,2,0.0131,102,eu-west-1,WARM
2025-07-05T00:00:00.000,OBJ_0400,4.99,DB_TRANS,28,0,0.0502,43,us-east-1,WARM
2025-06-25T00:00:00.000,OBJ_1459,149.87,GENERAL_USER,18,0,0.0239,86,us-west-2,WARM
2025-04-17T00:00:00.000,OBJ_1096,61.43,ARCHIVE_DOC,26,1,0.0025,399,us-east-1,WARM
2025-04-14T00:00:00.000,OBJ_1297,35.32,LOGS,33,0,0.0075,66,us-east-1,WARM
2025-06-10T00:00:00.000,OBJ_0867,90.17,GENERAL_USER,21,1,0.0415,125,us-east-1,WARM
2025-07-17T00:00:00.000,OBJ_0932,6.22,LOGS,16,4,0.0111,125,us-east-1,WARM
2025-08-12T00:00:00.000,OBJ_1105,11.47,GENERAL_USER,21,1,0.0405,81,ap-southeast-1,WARM
2025-04-28T00:00:00.000,OBJ_1091,51.63,DB_TRANS,23,0,0.0845,8,us-east-1,WARM
2025-05-22T00:00:00.000,OBJ_0656,55.75,DB_TRANS,20,1,0.1053,39,us-east-1,WARM
2025-04-03T00:00:00.000,OBJ_0930,23.74,DB_TRANS,26,0,0.0496,44,us-west-2,WARM
2025-07-13T00:00:00.000,OBJ_0195,97.32,LOGS,13,1,0.0077,148,us-east-1,WARM
2025-05-01T00:00:00.000,OBJ_0720,86.63,GENERAL_USER,29,1,0.0295,33,us-east-1,WARM
2025-06-03T00:00:00.000,OBJ_1120,286.66,DB_TRANS,12,0,0.0863,12,eu-west-1,WARM
2025-06-25T00:00:00.000,OBJ_0006,583.37,ARCHIVE_DOC,23,0,0.0063,401,us-east-1,WARM
2025-04-29T00:00:00.000,OBJ_0800,223.06,GENERAL_USER,19,1,0.039,75,us-east-1,COLD
2025-08-07T00:00:00.000,OBJ_0129,25.66,ARCHIVE_DOC,9,1,0.0051,475,us-east-1,WARM
2025-08-03T00:00:00.000,OBJ_0700,24.93,GENERAL_USER,11,0,0.0181,35,us-west-2,WARM
2025-06-14T00:00:00.000,OBJ_0891,116.85,LOGS,3,7,0.0193,143,ap-southeast-1,WARM
2025-06-27T00:00:00.000,OBJ_0108,80.34,GENERAL_USER,22,0,0.012,190,us-east-1,WARM
2025-05-12T00:00:00.000,OBJ_0872,6.9,DB_TRANS,214,0,0.1179,26,us-west-2,HOT
2025-05-18T00:00:00.000,OBJ_1363,12.68,GENERAL_USER,28,0,0.0097,119,ap-southeast-1,WARM
2025-04-17T00:00:00.000,OBJ_0638,7.89,LOGS,18,2,0.0166,133,us-west-2,WARM
2025-07-02T00:00:00.000,OBJ_0808,359.11,DB_TRANS,15,2,0.0707,47,eu-west-1,WARM
2025-06-18T00:00:00.000,OBJ_0861,5.62,DB_TRANS,23,1,0.0931,12,us-east-1,WARM
2025-05-05T00:00:00.000,OBJ_0067,245.99,LOGS,8,1,0.0096,138,us-east-1,WARM
2025-04-16T00:00:00.000,OBJ_0082,501.12,LOGS,23,0,0.0172,138,us-east-1,WARM
2025-07-24T00:00:00.000,OBJ_0576,77.74,DB_TRANS,9,0,0.111,44,us-east-1,WARM
2025-06-14T00:00:00.000,OBJ_0430,9.25,LOGS,13,5,0.0189,99,us-west-2,WARM
2025-05-10T00:00:00.000,OBJ_0785,276.21,ARCHIVE_DOC,23,0,0.0035,107,us-east-1,WARM
2025-05-07T00:00:00.000,OBJ_0611,50.23,DB_TRANS,75,0,0.0854,21,ap-southeast-1,WARM
2025-05-13T00:00:00.000,OBJ_0881,24.62,LOGS,1,3,0.014,139,ap-southeast-1,WARM
2025-05-28T00:00:00.000,OBJ_0045,18.55,GENERAL_USER,82,0,0.0418,35,us-west-2,HOT
2025-05-29T00:00:00.000,OBJ_0317,34.28,GENERAL_USER,47,0,0.0368,129,us-west-2,WARM
2025-05-06T00:00:00.000,OBJ_0702,18.98,GENERAL_USER,17,0,0.0145,151,ap-southeast-1,WARM
2025-06-22T00:00:00.000,OBJ_1429,36.05,DB_TRANS,24,0,0.0646,44,us-west-2,WARM
2025-05-19T00:00:00.000,OBJ_1387,568.08,DB_TRANS,9,0,0.0502,25,us-east-1,WARM
2025-06-07T00:00:00.000,OBJ_1498,253.69,ARCHIVE_DOC,13,1,0.0034,324,us-east-1,WARM
2025-06-24T00:00:00.000,OBJ_0613,10.09,LOGS,38,0,0.0198,54,us-east-1,WARM
2025-03-20T00:00:00.000,OBJ_0705,135.51,LOGS,15,4,0.0134,81,us-east-1,WARM
2025-07-25T00:00:00.000,OBJ_0023,6.44,ARCHIVE_DOC,25,0,0.0073,477,us-west-2,WARM
2025-02-15T00:00:00.000,OBJ_0013,3.1,DB_TRANS,100,0,0.1023,18,us-west-2,HOT
2025-05-03T00:00:00.000,OBJ_0877,76.38,LOGS,26,0,0.0098,90,us-east-1,COLD
2025-02-06T00:00:00.000,OBJ_1405,17.55,DB_TRANS,175,0,0.0486,37,us-east-1,HOT
2025-03-04T00:00:00.000,OBJ_1182,216.47,LOGS,53,1,0.0063,150,eu-west-1,WARM
2025-06-17T00:00:00.000,OBJ_1447,131.57,LOGS,27,2,0.0131,62,us-east-1,WARM
2025-07-13T00:00:00.000,OBJ_1149,15.33,DB_TRANS,14,0,0.1093,19,us-east-1,WARM
2025-07-31T00:00:00.000,OBJ_0658,73.49,LOGS,24,2,0.0139,56,us-east-1,WARM
2025-05-11T00:00:00.000,OBJ_0271,6.34,GENERAL_USER,57,0,0.0153,63,us-west-2,WARM
2025-04-02T00:00:00.000,OBJ_1285,7.41,LOGS,217,0,0.019,89,eu-west-1,HOT
2025-03-31T00:00:00.000,OBJ_0267,6.39,LOGS,0,0,0.0073,70,us-east-1,HOT
2025-07-24T00:00:00.000,OBJ_1319,41.25,LOGS,15,1,0.0178,67,us-east-1,WARM
2025-08-06T00:00:00.000,OBJ_0472,5.62,GENERAL_USER,34,1,0.013,109,eu-west-1,WARM
2025-04-18T00:00:00.000,OBJ_1349,38.97,LOGS,437,0,0.0068,118,us-west-2,HOT
2025-07-15T00:00:00.000,OBJ_0324,12.07,ARCHIVE_DOC,23,0,0.0069,465,us-west-2,WARM
2025-05-31T00:00:00.000,OBJ_0627,45.21,LOGS,16,0,0.0063,138,ap-southeast-1,WARM
2025-07-25T00:00:00.000,OBJ_0606,17.1,GENERAL_USER,27,0,0.0444,154,us-east-1,WARM
2025-08-09T00:00:00.000,OBJ_1399,20.38,ARCHIVE_DOC,5,0,0.0038,200,us-east-1,WARM
2025-07-26T00:00:00.000,OBJ_0946,5.54,LOGS,11,1,0.0157,140,ap-southeast-1,COLD
2025-04-10T00:00:00.000,OBJ_1033,144.14,DB_TRANS,481,0,0.1107,45,us-east-1,HOT
2025-04-11T00:00:00.000,OBJ_0824,27.99,LOGS,79,0,0.0175,83,us-west-2,HOT
2025-06-17T00:00:00.000,OBJ_0213,145.05,GENERAL_USER,40,0,0.0418,197,us-east-1,HOT
2025-06-22T00:00:00.000,OBJ_1450,86.77,LOGS,16,1,0.017,101,us-east-1,WARM
2025-07-19T00:00:00.000,OBJ_1382,1388.48,GENERAL_USER,2,0,0.0305,63,eu-west-1,WARM
2025-04-15T00:00:00.000,OBJ_1271,136.14,ARCHIVE_DOC,15,0,0.0037,209,us-east-1,WARM
2025-05-23T00:00:00.000,OBJ_0756,114.43,LOGS,17,0,0.01,79,eu-west-1,WARM
2025-08-17T00:00:00.000,OBJ_1295,47.07,DB_TRANS,2,0,0.0579,35,us-east-1,WARM
2025-05-19T00:00:00.000,OBJ_0741,8.01,LOGS,141,0,0.0067,100,ap-southeast-1,HOT
2025-04-28T00:00:00.000,OBJ_1342,105.15,LOGS,358,0,0.0122,75,eu-west-1,HOT
2025-02-22T00:00:00.000,OBJ_0216,17.13,ARCHIVE_DOC,482,0,0.0019,355,us-east-1,HOT
2025-05-20T00:00:00.000,OBJ_0111,52.47,ARCHIVE_DOC,29,0,0.0024,213,us-east-1,WARM
2025-06-09T00:00:00.000,OBJ_0083,25.09,DB_TRANS,18,3,0.0367,34,ap-southeast-1,WARM
2025-01-14T00:00:00.000,OBJ_0075,187.33,LOGS,154,0,0.0092,116,us-east-1,HOT
2025-08-12T00:00:00.000,OBJ_0158,9.14,LOGS,12,0,0.0159,135,us-east-1,WARM
2025-04-27T00:00:00.000,OBJ_1355,1.12,GENERAL_USER,41,0,0.009,148,us-east-1,WARM
2025-06-30T00:00:00.000,OBJ_0933,2.02,LOGS,5,0,0.0164,135,us-west-2,WARM
2025-02-06T00:00:00.000,OBJ_0202,277.15,LOGS,139,0,0.0125,123,us-west-2,HOT
2025-05-13T00:00:00.000,OBJ_0720,86.63,GENERAL_USER,18,2,0.0295,33,us-east-1,WARM
2025-08-10T00:00:00.000,OBJ_0523,128.5,DB_TRANS,5,0,0.0801,13,us-west-2,WARM
2025-01-29T00:00:00.000,OBJ_1109,963.96,ARCHIVE_DOC,441,0,0.0023,151,us-east-1,HOT
2025-06-07T00:00:00.000,OBJ_0392,7.54,DB_TRANS,7,7,0.0788,49,us-east-1,WARM
2025-07-08T00:00:00.000,OBJ_0264,37.38,GENERAL_USER,1,6,0.0467,188,eu-west-1,WARM
2025-07-15T00:00:00.000,OBJ_0727,91.96,DB_TRANS,15,2,0.0266,22,us-west-2,WARM
2025-02-20T00:00:00.000,OBJ_0828,29.07,LOGS,220,0,0.0181,144,us-west-2,HOT
2025-07-15T00:00:00.000,OBJ_1169,196.39,DB_TRANS,5,1,0.0293,11,ap-southeast-1,WARM
2025-05-06T00:00:00.000,OBJ_0557,28.54,LOGS,18,1,0.0124,51,ap-southeast-1,WARM
2025-07-18T00:00:00.000,OBJ_1225,44.94,LOGS,33,0,0.0184,57,us-east-1,WARM
2025-07-01T00:00:00.000,OBJ_0690,31.77,LOGS,23,0,0.0093,87,ap-southeast-1,WARM
2025-04-18T00:00:00.000,OBJ_1364,328.61,DB_TRANS,21,1,0.0662,17,us-east-1,WARM
2025-04-14T00:00:00.000,OBJ_1413,1404.59,LOGS,107,0,0.0192,91,us-east-1,HOT
2025-04-12T00:00:00.000,OBJ_0140,76.8,LOGS,500,0,0.0123,99,us-east-1,HOT
2025-05-05T00:00:00.000,OBJ_1365,43.04,GENERAL_USER,45,0,0.0299,195,us-west-2,WARM
2025-07-31T00:00:00.000,OBJ_1016,20.55,ARCHIVE_DOC,29,1,0.0057,455,eu-west-1,WARM
2025-06-16T00:00:00.000,OBJ_0269,66.43,GENERAL_USER,40,1,0.0089,129,us-west-2,WARM
2025-04-26T00:00:00.000,OBJ_0828,29.07,LOGS,29,0,0.0181,144,us-west-2,WARM
2025-05-10T00:00:00.000,OBJ_0560,84.32,DB_TRANS,13,0,0.0284,27,us-east-1,WARM
2025-08-03T00:00:00.000,OBJ_1295,47.07,DB_TRANS,23,1,0.0579,35,us-east-1,WARM
2025-06-21T00:00:00.000,OBJ_1257,102.36,LOGS,43,1,0.0173,67,eu-west-1,WARM
2025-06-06T00:00:00.000,OBJ_0284,1338.83,ARCHIVE_DOC,17,0,0.005,248,us-west-2,WARM
2025-04-13T00:00:00.000,OBJ_1045,205.51,LOGS,40,0,0.0099,68,us-east-1,WARM
2025-03-13T00:00:00.000,OBJ_0001,44.37,GENERAL_USER,205,0,0.0264,28,us-west-2,HOT
2025-07-09T00:00:00.000,OBJ_0539,22.98,GENERAL_USER,2,0,0.0431,60,us-east-1,WARM
2025-05-11T00:00:00.000,OBJ_0708,2.4,LOGS,22,0,0.0116,110,eu-west-1,WARM
2025-04-20T00:00:00.000,OBJ_0588,189.71,GENERAL_USER,36,0,0.016,112,ap-southeast-1,WARM
2025-05-07T00:00:00.000,OBJ_0443,47.77,ARCHIVE_DOC,34,1,0.0024,281,us-east-1,WARM
2025-04-20T00:00:00.000,OBJ_1088,37.02,LOGS,41,0,0.0122,133,us-east-1,WARM
2025-03-13T00:00:00.000,OBJ_1358,5.94,GENERAL_USER,132,0,0.037,110,ap-southeast-1,HOT
2025-01-31T00:00:00.000,OBJ_0589,15.12,LOGS,358,0,0.0054,113,us-east-1,HOT
2025-03-03T00:00:00.000,OBJ_0824,27.99,LOGS,0,0,0.0175,83,us-west-2,HOT
2025-06-24T00:00:00.000,OBJ_0447,13.33,DB_TRANS,24,0,0.0812,9,ap-southeast-1,WARM
